topic,event_id,label,tweet_id,text,clean,toxicity,flag_0.5,flag_0.7,flag_0.8
Misc,EN32,Other,1325832555954757632,"We're working with @GetFEA to create a report titled, “Impacts of 2020 Wildfires on West Coast Log Supply and Timber Markets.” We're offering an early discount price to sign up before Nov. 16. To find out more email dbattaglia@getfea.com https://t.co/z8ywcNUaQV #wildfires #timber https://t.co/C5jNar3T4o","We're working with to create a report titled, “Impacts of 2020 Wildfires on West Coast Log Supply and Timber Markets.” We're offering an early discount price to sign up before Nov. 16. To find out more email dbattaglia.com wildfires timber",0.08696000000000001,0,0,0
Misc,EN37,Other,1494811982779846661,@jloveenc @kaitainjones @coherentranter @itzkovitzing 20% of the birth certificate Repubs grew to 70% against Obama… maybe DJT tapped into a vein of blue collar working class resentment no idea and don’t care. Cheers.,20% of the birth certificate Repubs grew to 70% against Obama… maybe DJT tapped into a vein of blue collar working class resentment no idea and don’t care. Cheers.,0.27776000000000006,0,0,0
Misc,EN31,Other,1324311726314213378,@FitFounder The were Supreme Court historians and experts for awhile and I noticed that apparently many had spent years studying forest management and climate change during the California wildfires.,The were Supreme Court historians and experts for awhile and I noticed that apparently many had spent years studying forest management and climate change during the California wildfires.,0.07016,0,0,0
Misc,EN34,False,1508562296397873159,"Breaking 🔥🔥🔥🔥— “Special Counsel Finds #MarkZuckerberg $300 Million #Election Gift Violated #Wisconsin Bribery #Laws” #trump won #biden needs to be removed.
https://t.co/gf3a2vI1fQ 
https://t.co/KAyPWNsGpl",Breaking 🔥🔥🔥🔥— “Special Counsel Finds MarkZuckerberg $300 Million Election Gift Violated Wisconsin Bribery Laws” trump won biden needs to be removed.,0.12136000000000001,0,0,0
Misc,EN37,True,1495124787286454274,"@NicoleSilvers_ @20TrumpWon20 @Heebeejeebeez1 @CommodusJTrump Obama's birth certificate is not fake, liar.","Obama's birth certificate is not fake, liar.",0.13808,0,0,0
Misc,EN39,True,1502018746902323202,"Well, so glad to know that @USATODAY spends time ""fact checking"" a bloody satire website. I feel SOOO much safer now. How are you fools still in business? https://t.co/LEYUeIAdg5","Well, so glad to know that spends time ""fact checking"" a bloody satire website. I feel SOOO much safer now. How are you fools still in business?",0.10848000000000001,0,0,0
Misc,EN36,False,1470493776690954244,Today I found out that eating grapefruit while on antidepressants can be fatal. I’ve been playing Russian Roulette with my life. Starting to think someone doesn’t want me here.,Today I found out that eating grapefruit while on antidepressants can be fatal. I’ve been playing Russian Roulette with my life. Starting to think someone doesn’t want me here.,0.6547200000000001,1,0,0
Misc,EN38,False,1480113382464315392,"#Breaking Message

1/5

1999 Game #BillGates “had created”

#Omikron 

Wake Up #COVIDIOTS 
#COVID19 https://t.co/oobnPLZVtu",Breaking Message 1/5 1999 Game BillGates “had created” Omikron Wake Up COVIDIOTS COVID19,0.31288000000000005,0,0,0
Misc,EN32,Other,1308177279625822210,"Oh look: This arsonist who started a wildfire wasn’t antifa, or an anarchist, or a protester — just a sleazeball trying to steal pricey wood from a publicly owned forest. https://t.co/82IdQGOlRk","Oh look: This arsonist who started a wildfire wasn’t antifa, or an anarchist, or a protester — just a sleazeball trying to steal pricey wood from a publicly owned forest.",0.08688000000000001,0,0,0
Misc,EN31,True,1325955740503248896,"Large and destructive wildfires are not solely caused by climate change.  Poor forest management and human encroachment on wild lands have also played roles.

However, a shifting climate has made a difficult situation far worse.","Large and destructive wildfires are not solely caused by climate change. Poor forest management and human encroachment on wild lands have also played roles. However, a shifting climate has made a difficult situation far worse.",0.07536000000000001,0,0,0
Misc,EN36,Other,1495546938652979200,"Twitter sucks, but I can use it to show randos, friends, and colleagues how my lovely wife, @KristinBlackson, and I did to our backyard this weekend. It’s a little rough around the edges, but fun and productive (tomatoes, lemons, grapefruit, tiny apples, eggplant, w/grapes soon! https://t.co/COGeJWc167","Twitter sucks, but I can use it to show randos, friends, and colleagues how my lovely wife, , and I did to our backyard this weekend. It’s a little rough around the edges, but fun and productive (tomatoes, lemons, grapefruit, tiny apples, eggplant, w/grapes soon!",0.11392000000000001,0,0,0
Misc,EN31,Other,1325216964105523201,"Facing the realities of climate change and pressure for more sustainable forest management, OSU is considering taking control of the massive Elliot State Forest for purposes of conservation and scientific research. 
https://t.co/wswft3FwBF https://t.co/nU9s0JbArR","Facing the realities of climate change and pressure for more sustainable forest management, OSU is considering taking control of the massive Elliot State Forest for purposes of conservation and scientific research.",0.5658400000000001,1,0,0
Misc,EN39,True,1509261580122345473,"@spitterati @shtooky @caroltracy8 @NonyaBidness11 @Forbes @TheJusticeDept USA Today Factcheckers are so stupid they factchecked a satire site'
https://t.co/DlpCffzJOE",USA Today Factcheckers are so stupid they factchecked a satire site',0.31120000000000003,0,0,0
Misc,EN38,True,1474416082094112769,"@lisachristinect @Murder_Fancier Fact checkers say ⬇️ so must be true

https://t.co/Jy7SvWJ7Lw",Fact checkers say ⬇️ so must be true,0.134,0,0,0
Misc,EN34,False,1510273599365599239,"@mirandadevine @WSJ There is no legitimate reason. Only lame excuses.
-Undue influence in election.
-Add Zuckerberg bucks bribery.
-Add all the dead and illegitimate voters.
*Trump won.",There is no legitimate reason. Only lame excuses. -Undue influence in election. -Add Zuckerberg bucks bribery. -Add all the dead and illegitimate voters. *Trump won.,0.12016,0,0,0
Misc,EN35,False,1511310191865729028,"Shouldn’t Obama, Biden, Clinton should be investigated for trying to overturn the 2016 election with 4 illegal FISA orders to spy on opposition political party &; duly elected President based on Clinton’s drunken Russia-Trump collusion lie?  1/2 @joncoopertweets https://t.co/ay3znu30b7","Shouldn’t Obama, Biden, Clinton should be investigated for trying to overturn the 2016 election with 4 illegal FISA orders to spy on opposition political party &; duly elected President based on Clinton’s drunken Russia-Trump collusion lie? 1/2",0.35008,0,0,0
Misc,EN34,False,1508569411761979398,"So #Zuckerberg bribed the election official in #Wisconsin. Why isn't he in jail???
Milwaukee Officials Sued in Zuckerberg-Related Election Bribery Case https://t.co/DVzyNvR4Lz via @epochtimes",So Zuckerberg bribed the election official in Wisconsin. Why isn't he in jail??? Milwaukee Officials Sued in Zuckerberg-Related Election Bribery Case via,0.1068,0,0,0
Misc,EN32,False,1323340917118504960,@SarahTaber_bww My idiot ex-neighbors started a forest fire when the left a hot mower on dry leaves. I guess it was really antifa and not the fact they were hopeless tools. They also dumped ashes and burned wood from their fireplace in the woods. I celebrated when they moved.,My idiot ex-neighbors started a forest fire when the left a hot mower on dry leaves. I guess it was really antifa and not the fact they were hopeless tools. They also dumped ashes and burned wood from their fireplace in the woods. I celebrated when they moved.,0.5977600000000001,1,0,0
Misc,EN32,False,1319862310975033347,"@realDonaldTrump Ask Biden if the BLM and antifa are purposely spreading the WUHU Virus like they started all the wild fires Labour Day weekend...... also interesting how YOU got the WUHU right after the first drbate , and it suddenly spikes after the 2nd debate..... walks and talks like a duck!","Ask Biden if the BLM and antifa are purposely spreading the WUHU Virus like they started all the wild fires Labour Day weekend...... also interesting how YOU got the WUHU right after the first drbate , and it suddenly spikes after the 2nd debate..... walks and talks like a duck!",0.10848000000000001,0,0,0
Misc,EN33,False,1504556004129878020,"@Legitscrutiny1 Did (not a doctor) Bill finally get his sick plan to   block the sun using geo engineering 

https://t.co/HWCxLR1w4G",Did (not a doctor) Bill finally get his sick plan to block the sun using geo engineering,0.0912,0,0,0
Misc,EN38,True,1479128490339414017,"No game of that name was ever developed by Microsoft. 
A game called Omikron: The Nomad Soul was developed by some French studio in '99 and was released for Windows and Dreamcast. Nothing to do with Microsoft or Bill gates. A web search only takes seconds to perform... https://t.co/oGin8sQhWm",No game of that name was ever developed by Microsoft. A game called Omikron: The Nomad Soul was developed by some French studio in '99 and was released for Windows and Dreamcast. Nothing to do with Microsoft or Bill gates. A web search only takes seconds to perform...,0.096,0,0,0
Misc,EN35,False,1511056452777041925,@mnewla From the idiots who see nothing wrong with dems/Clinton actually colluding with a Russian for a fake dossier to present to FISA courts to spy on Trump/campaign and used that fake bs 4 years to throw him out.  There's the attempted coup!,From the idiots who see nothing wrong with dems/Clinton actually colluding with a Russian for a fake dossier to present to FISA courts to spy on Trump/campaign and used that fake bs 4 years to throw him out. There's the attempted coup!,0.8525600000000001,1,1,1
Misc,EN33,False,1511276688306487300,Bill Gates wants to block the sun because he's trying to hide from God.,Bill Gates wants to block the sun because he's trying to hide from God.,0.09440000000000001,0,0,0
Misc,EN31,Other,1327763227170791426,"watching climate change docs with my roommate, deeply upsetting vibes in our home rn","watching climate change docs with my roommate, deeply upsetting vibes in our home rn",0.0852,0,0,0
Misc,EN38,Other,1494095841459523586,@thebadstats The shoutout to Bill Gates for curing diseases is a nice touch lmao.,The shoutout to Bill Gates for curing diseases is a nice touch lmao.,0.08352000000000001,0,0,0
Misc,EN38,False,1491445533529247744,"“WAKE UP. PEOPLE OF OMIKRON AND IT’S CORRUPT GOVERNMENT ARE LULLING YOU TO SLEEP IN ORDER TO CONTROL YOU BETTER. THEY HAVE TRANSFORMED YOU INTO PUPPETS THAT ARE MANIPULATED BY ICKS AND THE DEMONS,” BOZ SAYS.
https://t.co/tOMJnDtCOb","“WAKE UP. PEOPLE OF OMIKRON AND IT’S CORRUPT GOVERNMENT ARE LULLING YOU TO SLEEP IN ORDER TO CONTROL YOU BETTER. THEY HAVE TRANSFORMED YOU INTO PUPPETS THAT ARE MANIPULATED BY ICKS AND THE DEMONS,” BOZ SAYS.",0.07824,0,0,0
Misc,EN31,False,1327129199996514304,"Trump replied: “It’ll start getting cooler. You just watch.” Trump, with a laugh, added: “I don’t think science knows, actually.” Trump largely blamed the wildfires on poor forest management practices.","Trump replied: “It’ll start getting cooler. You just watch.” Trump, with a laugh, added: “I don’t think science knows, actually.” Trump largely blamed the wildfires on poor forest management practices.",0.0828,0,0,0
Misc,EN38,True,1474544599179751424,"@KjetilBirger @KingAJ40 @Williams57Cj @CommodusJTrump The original video game, ""Omikron: The Nomad Soul,"" was created by Quantic Dream and distributed by Eidos Interactive. 

The game was released in November 1999 on the Microsoft Windows platform and was not developed by Microsoft or Gates.","The original video game, ""Omikron: The Nomad Soul,"" was created by Quantic Dream and distributed by Eidos Interactive. The game was released in November 1999 on the Microsoft Windows platform and was not developed by Microsoft or Gates.",0.08224000000000001,0,0,0
Misc,EN37,Other,1495185946203291649,"@morganhousel Anyone we choose is based on our values &; how wr look past their other sides.

Assuming alive, Gates or Obama.","Anyone we choose is based on our values &; how wr look past their other sides. Assuming alive, Gates or Obama.",0.30056000000000005,0,0,0
Misc,EN39,True,1502017775132413953,"""Our fact-check work is supported in part by a grant from Facebook."" 

Yeah, this is starting to make sense now 👇

Fact check: Satirical claim that Biden is selling Alaska to Russia https://t.co/xBHR0pmfvM via @usatoday","""Our fact-check work is supported in part by a grant from Facebook."" Yeah, this is starting to make sense now 👇 Fact check: Satirical claim that Biden is selling Alaska to Russia via",0.38264,0,0,0
Misc,EN37,Other,1494460130833973251,@samlo_xo I am surprised the lawyer didn't ask the NY AG to investigate Cinton's missing emails and Obama's birth certificate &; Hunter Biden's laptop😅,I am surprised the lawyer didn't ask the NY AG to investigate Cinton's missing emails and Obama's birth certificate &; Hunter Biden's laptop😅,0.12384,0,0,0
Misc,EN40,Other,1493851629333856257,"@KelatePok @Agent_Twig Fun bonus: The Prophet (pbuh) predicted the flipping of the Earth's magnetic field, and they're not even familiar with a compass. Not too bad for a desert dweller, no?","Fun bonus: The Prophet (pbuh) predicted the flipping of the Earth's magnetic field, and they're not even familiar with a compass. Not too bad for a desert dweller, no?",0.27808000000000005,0,0,0
Misc,EN33,False,1509626878637879312,@kylenabecker @MelanieEresman I remember when Bill Gates wanted to block the sun and all the sheep cheered. Fucking morons.,I remember when Bill Gates wanted to block the sun and all the sheep cheered. Fucking morons.,0.49536,0,0,0
Misc,EN39,Other,1505663506758180864,"@PressSec @POTUS I have a question for The Biden Administration , if Alaska is a prior Soviet state and Putin is planing too reconstitute /regain them, doesn’t that mean premeditated war? Well unless your gonna sell it back yet I don’t think Americans will be too happy .This war extends @Ukraine https://t.co/brD2GzGhIS","I have a question for The Biden Administration , if Alaska is a prior Soviet state and Putin is planing too reconstitute /regain them, doesn’t that mean premeditated war? Well unless your gonna sell it back yet I don’t think Americans will be too happy .This war extends",0.8657600000000001,1,1,1
Misc,EN39,Other,1509993010053926917,Why can't Alaska sell other energy to the world???  Answer-  Bidens war on us and his DOE holding the issuance of required permits.  Don't believe a word out of Bidens mouth.  This is Biden's Energy Crises on us Regular Americans . No one else to blame for it. https://t.co/mMMnaSbQKR,Why can't Alaska sell other energy to the world??? Answer- Bidens war on us and his DOE holding the issuance of required permits. Don't believe a word out of Bidens mouth. This is Biden's Energy Crises on us Regular Americans . No one else to blame for it.,0.5576000000000001,1,0,0
Misc,EN33,False,1509828580469096477,"Injecting yourself with Graphene-Oxide is about as smart as injecting clouds of metal into the atmosphere to block out the sun.

Thanks Bill Gates - the most evil person on the planet.

#CrimesAgainstHumanity",Injecting yourself with Graphene-Oxide is about as smart as injecting clouds of metal into the atmosphere to block out the sun. Thanks Bill Gates - the most evil person on the planet. CrimesAgainstHumanity,0.06304000000000001,0,0,0
Misc,EN32,False,1307588556735438849,"@SenSanders So--Antifa rioters start a few fires, and that was somehow caused by fossil fuel emissions? By the way, cars cause less CO2 than these forest fires.

I suppose that the burning buildings in Portland, Minneapolis, and Kenosha were also caused by climate change.","So--Antifa rioters start a few fires, and that was somehow caused by fossil fuel emissions? By the way, cars cause less CO2 than these forest fires. I suppose that the burning buildings in Portland, Minneapolis, and Kenosha were also caused by climate change.",0.07464000000000001,0,0,0
Misc,EN39,Other,1511430598786703361,@MSNBC @thereidout She wants to sell Alaska to Russia.,She wants to sell Alaska to Russia.,0.39768,0,0,0
Misc,EN37,Other,1495186011541975043,@DavidGorelick2 @washingtonpost Biden should have instituted financial constraints to impact Putin‘s decision a month ago. Biden &; the WH were weak; we’re seeing its consequences. Obama was the same way with Iran. We should have computers making these decisions because these 1-time Senators are noted pacifists.,Biden should have instituted financial constraints to impact Putin‘s decision a month ago. Biden &; the WH were weak; we’re seeing its consequences. Obama was the same way with Iran. We should have computers making these decisions because these 1-time Senators are noted pacifists.,0.41584,0,0,0
Misc,EN33,False,1509640003063742464,"@higzbozon It's a sun block plan.👇
https://t.co/Xdz3wcwTUV",It's a sun block plan.👇,0.11328,0,0,0
Misc,EN38,Other,1494089648355917834,"@sophiadahl1 seriously just f off bill gates, we live in a world where those who have accumulated obscene amounts of wealth have undue influence on politics and policies, we need stop that or else we will be in a never ending cycle of emergencies","seriously just f off bill gates, we live in a world where those who have accumulated obscene amounts of wealth have undue influence on politics and policies, we need stop that or else we will be in a never ending cycle of emergencies",0.13504,0,0,0
Misc,EN39,True,1503179151972642816,"Woke virtue signalling cannot stand satire.
https://t.co/1NHgMY9MJv",Woke virtue signalling cannot stand satire.,0.11408000000000001,0,0,0
Misc,EN32,Other,1325865741434974208,"@DonaldJTrumpJr Your dad hasn't done jack shit on drug pricing..Healthcare, climate control, farming problems, auto industry promises not fulfilled, wildfires on the west coast, lgbtq issues, race issues, division of the country, bullying everyone...I could go on and on...your dad's a tool.","Your dad hasn't done jack shit on drug pricing..Healthcare, climate control, farming problems, auto industry promises not fulfilled, wildfires on the west coast, lgbtq issues, race issues, division of the country, bullying everyone...I could go on and on...your dad's a tool.",0.28688,0,0,0
Misc,EN38,Other,1482631473597681672,Omikron The Video Game Released In 1999 With David Bowie - Predictive Programming? https://t.co/NEz3M2yb97 #Omicron #OmicronVariant #davidbowie #videogame #videogames,Omikron The Video Game Released In 1999 With David Bowie - Predictive Programming? Omicron OmicronVariant davidbowie videogame videogames,0.06768,0,0,0
Misc,EN39,False,1502543643332296708,"https://t.co/AQltClZgb9

""Politicians on both sides of the political aisle criticized Biden for selling Alaska without giving them enough time to sneak friends and family onto the boards of newly-relevant Russian oil companies.""","""Politicians on both sides of the political aisle criticized Biden for selling Alaska without giving them enough time to sneak friends and family onto the boards of newly-relevant Russian oil companies.""",0.6349600000000001,1,0,0
Misc,EN31,False,1327683785664630785,"@christine_w86 Climate change has been going on since the beginning of the Earth and will continue. 
Anyone saying that the fires in Cal. we’re caused my Megas and not poor forest management are Idiots. 
My DEPLORABLE Brother putting his life on the line for you IDIOTS https://t.co/FeF5CWaCla",Climate change has been going on since the beginning of the Earth and will continue. Anyone saying that the fires in Cal. we’re caused my Megas and not poor forest management are Idiots. My DEPLORABLE Brother putting his life on the line for you IDIOTS,0.28840000000000005,0,0,0
Misc,EN31,Other,1325942153965674500,Identifying decision-relevant uncertainties for dynamic adaptive forest management under climate change https://t.co/klGEyOKeDo #climatechange,Identifying decision-relevant uncertainties for dynamic adaptive forest management under climate change climatechange,0.07632,0,0,0
Misc,EN36,Other,1484225686994882560,lol ppl don’t know the adult version of me .only the little timid quiet child /teen me. I been outgrew that shit confident in myself and my abilities . I have big balls my balls the size of a grapefruit. I talk less and listen observe more. Ain’t never been scared to take a risk,lol ppl don’t know the adult version of me .only the little timid quiet child /teen me. I been outgrew that shit confident in myself and my abilities . I have big balls my balls the size of a grapefruit. I talk less and listen observe more. Ain’t never been scared to take a risk,0.29592000000000007,0,0,0
Misc,EN31,Other,1327763155838267392,"Join an online edit-a-thon to contribute climate change information to Wikipedia

https://t.co/FxGmvFYW9T",Join an online edit-a-thon to contribute climate change information to Wikipedia,0.08272,0,0,0
Misc,EN38,False,1482979899556179972,"Bill Gates' Microsoft released the game Omikron in 1999 which is about
demons pretending to be human to harvest their souls.

""What a literal strange 'coincidence'."" 
Yes indeed my friend, yes indeed. 
https://t.co/4xpnc1I5mX","Bill Gates' Microsoft released the game Omikron in 1999 which is about demons pretending to be human to harvest their souls. ""What a literal strange 'coincidence'."" Yes indeed my friend, yes indeed.",0.08016000000000001,0,0,0
Misc,EN34,False,1510725749119983617,"@GitchiGamiFan @BigBluexlt The Office of Special Counsel, headed by retired state Supreme Court Justice Michael Gableman was AFTER the election &; mirrored the findings of the Thomas More Society. Both investigations ruled the money as bribery. Zuckerberg was named in the report PERSONALLY.","The Office of Special Counsel, headed by retired state Supreme Court Justice Michael Gableman was AFTER the election &; mirrored the findings of the Thomas More Society. Both investigations ruled the money as bribery. Zuckerberg was named in the report PERSONALLY.",0.12952,0,0,0
Misc,EN34,False,1509889328092262401,"Special Counsel Finds Mark Zuckerberg’s Election Money Violated Wisconsi... Election Bribe Millions
https://t.co/U2akdjmdgq via @YouTube",Special Counsel Finds Mark Zuckerberg’s Election Money Violated Wisconsi... Election Bribe Millions via,0.12408000000000001,0,0,0
Misc,EN38,False,1480119454692478979,"#Breaking Message

3/5

1999 Game #BillGates “had created”

#Omikron 

Wake Up #COVIDIOTS 
#COVID19 https://t.co/W8IDuIPN0w",Breaking Message 3/5 1999 Game BillGates “had created” Omikron Wake Up COVIDIOTS COVID19,0.29088,0,0,0
Misc,EN36,False,1488672191222890498,"""So, how's the transition to school going. Do You know that You can Literally overdose on grapefruit. Eating an entire shoe on a bet and the","""So, how's the transition to school going. Do You know that You can Literally overdose on grapefruit. Eating an entire shoe on a bet and the",0.12536,0,0,0
Misc,EN37,Other,1494704468289634314,@RealDonVader1 @06Johnjay I'm surprised they didn't bring up Obama's Birth Certificate yet. 😏,I'm surprised they didn't bring up Obama's Birth Certificate yet. 😏,0.09272,0,0,0
Misc,EN31,False,1325976601146822659,@L17ringz @PlaceConnor5 @FrostBurn26 @trustgod_94 @kylekuzma @Mr_America_1776 You think the fires have more to do with emissions than it does forest management?? If you properly take care of your forests your far less likely to have these massive wildfires. Climate change is real but it’s inevitable. The earth thousands of years ago had emissions 2x todays,You think the fires have more to do with emissions than it does forest management?? If you properly take care of your forests your far less likely to have these massive wildfires. Climate change is real but it’s inevitable. The earth thousands of years ago had emissions 2x todays,0.61904,1,0,0
Misc,EN31,Other,1327608271251910656,"@zaploi @Scorpio05365134 @BaeVictus @RSorokanich I'm not going to deny climate change. You'll get no argument from me there.
But California has been terribly managed in recent years, and the forest management in one example. You can't just have a huge area of dry tinder like that","I'm not going to deny climate change. You'll get no argument from me there. But California has been terribly managed in recent years, and the forest management in one example. You can't just have a huge area of dry tinder like that",0.08728000000000001,0,0,0
Misc,EN38,True,1478100179786117122,"So there was a game released in 1999/2000 called Omikron. People are linking it to Bill Gates, although ""Fact Checkers"" are saying there's no connection. Interesting to see that is was created by Sega Dreamcast, who coincidentally partnered with Microsoft in 1998. 🤨","So there was a game released in 1999/2000 called Omikron. People are linking it to Bill Gates, although ""Fact Checkers"" are saying there's no connection. Interesting to see that is was created by Sega Dreamcast, who coincidentally partnered with Microsoft in 1998. 🤨",0.13256,0,0,0
Misc,EN31,Other,1327323538085318656,@MPavanne @alaBLUma @skyallred @RealSaavedra 2/3s of the forests in California are on FEDERAL land. So who’s responsible for forest management on FEDERAL land?  Oh!! That would be the FEDERAL government. Who can’t find their ass with both hands under Trump. In ANY dept. other than how to steal money.,2/3s of the forests in California are on FEDERAL land. So who’s responsible for forest management on FEDERAL land? Oh!! That would be the FEDERAL government. Who can’t find their ass with both hands under Trump. In ANY dept. other than how to steal money.,0.26720000000000005,0,0,0
Misc,EN34,False,1508531415633309702,"""This is representative of a national trend,"" Thomas More Society Special Counsel Erick Kaardal said in a press release. ""Sixteen states have now passed legislation to ban or regulate the acceptance and use of private funds by public election officers. https://t.co/vzLBOSIAd9","""This is representative of a national trend,"" Thomas More Society Special Counsel Erick Kaardal said in a press release. ""Sixteen states have now passed legislation to ban or regulate the acceptance and use of private funds by public election officers.",0.28976,0,0,0
Misc,EN37,Other,1494946508608733188,@GondorffShaw thanks for the rec shaw let me finish looking into obama's birth certificate first,thanks for the rec shaw let me finish looking into obama's birth certificate first,0.12368000000000001,0,0,0
Misc,EN38,Other,1494089834603941891,Thinking about the young hot baddie who gets to spend Bill Gates'  money :')  One Day I will know such a bountiful life https://t.co/Z5EIISXxuF,Thinking about the young hot baddie who gets to spend Bill Gates' money :') One Day I will know such a bountiful life,0.07360000000000001,0,0,0
Misc,EN34,False,1510476099591020545,"@4AnimalLife @amandacarpenter LOL, thats a comical deflection and propaganda. Do you work for Zuckerberg? It's not Congress' job to fund local elections. Are you saying Pelosi refused to help Democrats? You're the conspiracy theorist with the BS you are peddling.

https://t.co/MEIFX02q4d","LOL, thats a comical deflection and propaganda. Do you work for Zuckerberg? It's not Congress' job to fund local elections. Are you saying Pelosi refused to help Democrats? You're the conspiracy theorist with the BS you are peddling.",0.29776,0,0,0
Misc,EN35,Other,1511491611099869184,"Grifters gonna grift like the twice impeached, one term loser they worship.
Pro-Trump PAC chief charged with Ponzi scheme blames Hillary Clinton for his legal woes https://t.co/sl1sri8LUi","Grifters gonna grift like the twice impeached, one term loser they worship. Pro-Trump PAC chief charged with Ponzi scheme blames Hillary Clinton for his legal woes",0.06744,0,0,0
Misc,EN39,Other,1511374921380864005,Alaska is next door to Russia because hello America is Asia,Alaska is next door to Russia because hello America is Asia,0.36552,0,0,0
Misc,EN39,True,1502684963690450948,Babylon Bee humbly retracts their ‘false and […] entirely made up’ story about Joe Biden selling Alaska to Russia after USA Today fact-check https://t.co/B43sHjtoum,Babylon Bee humbly retracts their ‘false and […] entirely made up’ story about Joe Biden selling Alaska to Russia after USA Today fact-check,0.41464,0,0,0
Misc,EN33,Other,1499450119602819072,"@PierrePoilievre Will you end solar radiation management over our country or will you ignore that as well and say we have a climate crisis like most want us to believe?
Google it. Here is a starter point.  https://t.co/p3myaGTByl",Will you end solar radiation management over our country or will you ignore that as well and say we have a climate crisis like most want us to believe? Google it. Here is a starter point.,0.09336,0,0,0
Misc,EN39,Other,1502743672806330369,@hrkbenowen WE ACTUALLY HAVE ENOUGH OIL TO BE DRILLED IN ALASKA TO SUPPLY THE ENTIRE COUNTRY AND ALSO SELL TO EUROPE IF BIDEN WOULD RENEW THE LEASES THERE AND ALLOW PIPELINES TO BE RUN ACROSS FEDERAL OWNED LAND TO THE AMERICAN REFINERIES AND THEN TO THE PEOPLE. AT LEAST 81 MILLION WOULD AGRE,WE ACTUALLY HAVE ENOUGH OIL TO BE DRILLED IN ALASKA TO SUPPLY THE ENTIRE COUNTRY AND ALSO SELL TO EUROPE IF BIDEN WOULD RENEW THE LEASES THERE AND ALLOW PIPELINES TO BE RUN ACROSS FEDERAL OWNED LAND TO THE AMERICAN REFINERIES AND THEN TO THE PEOPLE. AT LEAST 81 MILLION WOULD AGRE,0.10072,0,0,0
Misc,EN36,True,1470402353962663939,"@EilonKnighton This is enlightening: https://t.co/d5SxBjyObd instead of 'fatal', it'll likely cause drowsiness for anti-depressants. It's more serious for blood-thinner users etc","This is enlightening: instead of 'fatal', it'll likely cause drowsiness for anti-depressants. It's more serious for blood-thinner users etc",0.12344000000000001,0,0,0
Misc,EN40,Other,1511493822815129608,"The “new age” movement is basically 4 Chan and religion for liberal people. They really go around talking about new worlds,lizard ppl,flat earth,anti vaxx stuff etc and so called “spiritual” ppl believe every word of it. Then when u ask for a source they link u to a YouTube video","The “new age” movement is basically 4 Chan and religion for liberal people. They really go around talking about new worlds,lizard ppl,flat earth,anti vaxx stuff etc and so called “spiritual” ppl believe every word of it. Then when u ask for a source they link u to a YouTube video",0.36272,0,0,0
Misc,EN31,Other,1324595608943026176,@LadyPoop2 @WhatsYo70344542 @ChrystelLewis @NairbOtto @jtkrpm @VaderVanella @antoniodjtone @VinnyCampagna2 @smakhanian @HannersKp @TalkToMeForReal @gammirules @voiceofacanuck @Sylvia_got_it @yzorderrex @DaGodAkbar @kb3124 @DiamondLynne1 @JCampbellVA75 @jaytee99067106 @dad_darius @jaggerbuddha @den4865 @Sbh08Mae @Myminimine @SurfnFitnes @oldbowers @SueZieCue @trawetsla @HouseDemocrats @icowrich @DanHaarColumns @DavidCornDC @Kurt_Vonnegut @sethmeyers @TOIKolkata @TKokkinakis @claudiajordan @Ladow_frowsh @atrupar @JohnKingCNN @kilmeade @JudyWoodruff @DomenicoNPR @NPRKelly @BrianLehrer @JoeBiden @maggieNYT @yashar I hope Trump didn't call the PM talking that forest management crap?,I hope Trump didn't call the PM talking that forest management crap?,0.11288000000000001,0,0,0
Misc,EN35,False,1510385375688028162,"@Strandjunker You mean for broadcasting all the stories that MSM buried  The proof that the Clinton Foundation created / paid for the Russia Hoax, spied on the Trump Office, That the Stormy Daniels scandal was a lie. The constant lies Biden tells, the Hunter lap top and all the money deals.","You mean for broadcasting all the stories that MSM buried The proof that the Clinton Foundation created / paid for the Russia Hoax, spied on the Trump Office, That the Stormy Daniels scandal was a lie. The constant lies Biden tells, the Hunter lap top and all the money deals.",0.35808,0,0,0
Misc,EN36,Other,1487695978736013315,@ShitValueFund @PVCharts_TA Citricidal ie grapefruit seed extract is very effective as a non-prescription anti-parasitic. And I have no doubt it deals with latent toxoplasmosis (a risk factor with viral infections). I use it as no chance of getting Ivermectin in UK.,Citricidal ie grapefruit seed extract is very effective as a non-prescription anti-parasitic. And I have no doubt it deals with latent toxoplasmosis (a risk factor with viral infections). I use it as no chance of getting Ivermectin in UK.,0.13136,0,0,0
Misc,EN39,Other,1505895760197525508,#Americans need to #wakeup to the #climatechange and #Biden manipulation narratives for not considering DOMESTIC #Oil Reserves 18 bbls and energy independence.  (#NPR-A ) Let Alaska Sell American Energy to the World #Ukraine #Putin #Russia https://https://t.co/sc7xC9WMQS,Americans need to wakeup to the climatechange and Biden manipulation narratives for not considering DOMESTIC Oil Reserves 18 bbls and energy independence. (NPR-A ) Let Alaska Sell American Energy to the World Ukraine Putin Russia,0.93864,1,1,1
